cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile,crop_x,crop_y
8553,2415,1004,2415.22,1003.72,-10.372165,61.521649,97,-37.99,-44.5,-27.99,9.15,17.18,10.09,112.16,90.79,easy,1054.09,2214.46
8554,2426,1002,2424.75,1002.77,-10.276812,62.475362,69,-31.49,-37.22,-18.16,10.47,17.92,18.8,209.02,87.86,easy,1114.34,2208.44
8555,2432,1006,2433.18,1005.64,-10.563636,63.318182,88,-18.49,-30.0,-10.75,13.46,21.36,27.15,301.94,81.97,easy,1167.58,2226.55
8556,2445,1003,2444.7,1003.89,-10.388506,64.470115,87,-18.01,-23.19,-12.04,7.36,11.9,36.0,400.33,92.36,easy,1240.34,2215.49
8557,2456,1007,2455.3,1005.88,-10.5875,65.530208,96,-12.1,-20.69,28.44,14.74,29.6,46.41,516.13,78.19,easy,1307.3,2228.06
8558,2463,1004,2463.88,1003.48,-10.348333,66.3875,120,3.35,-20.92,44.58,19.75,59.14,53.55,595.52,68.02,moderate,1361.46,2212.95
8559,2477,1007,2475.91,1005.47,-10.546512,67.590698,86,102.84,15.69,351.86,59.92,350.53,65.61,729.6,50.14,rough,1437.46,2225.47
8560,2483,1007,2484.05,1005.05,-10.504545,68.404545,66,508.88,216.41,650.07,77.68,486.71,73.35,815.63,43.11,rough,1488.87,2222.82
8561,2492,1004,2492.92,1003.43,-10.342857,69.292481,133,438.36,227.7,778.1,75.93,528.69,81.65,907.98,41.64,severe,1544.96,2212.61
8562,2507,1007,2505.97,1006.65,-10.664948,70.596907,97,413.78,96.81,840.49,80.92,670.57,88.18,980.53,36.93,severe,1627.35,2232.95
8563,2512,1002,2512.54,1002.83,-10.283099,71.253521,71,389.85,59.24,1082.29,79.58,841.69,83.48,928.31,32.06,severe,1668.83,2208.83
8564,2523,1004,2522.7,1003.99,-10.398925,72.269892,93,776.73,304.84,1491.44,82.55,1049.24,73.43,816.57,28.74,severe,1733.03,2216.15
8565,2533,1004,2533.53,1003.5,-10.35,73.352778,144,1037.88,507.35,1630.37,83.02,900.45,63.26,703.42,27.94,severe,1801.44,2213.06
8566,2547,1005,2546.21,1003.86,-10.385827,74.62126,127,1218.26,915.5,1469.63,79.04,625.09,51.13,568.57,36.29,severe,1881.56,2215.32
8567,2554,1007,2554.73,1004.98,-10.497849,75.473118,93,1123.99,920.52,1417.42,76.56,493.17,42.74,475.25,41.49,severe,1935.37,2222.4
8568,2565,1006,2564.73,1004.57,-10.456977,76.473256,86,900.17,790.05,1020.04,69.76,358.71,33.61,373.75,47.54,rough,1998.55,2219.82
8569,2576,1002,2575.39,1002.95,-10.295,77.539,100,887.31,733.7,1146.29,72.55,372.64,24.3,270.25,47.8,rough,2065.87,2209.58
8570,2585,1003,2585.66,1003.2,-10.319828,78.566379,116,834.92,430.47,1125.19,78.76,648.79,14.41,160.19,40.16,severe,2130.76,2211.15
8571,2597,1006,2595.42,1004.44,-10.443836,79.542466,73,181.42,-59.18,723.34,78.77,736.61,4.86,54.02,41.74,severe,2192.42,2218.99
8572,2604,1002,2601.81,999.31,-9.930769,80.180769,26,57.21,-38.13,313.55,78.2,562.33,1.79,19.86,48.06,rough,2232.74,2186.58
8573,2705,1004,2704.9,1003.5,-10.35,90.49,10,-183.64,-688.39,-19.96,83.85,1719.11,1.0,11.12,37.93,severe,2883.95,2213.06
8574,2710,1008,2710.0,1008.0,-10.8,91.0,1,-385.95,-385.95,-385.95,85.16,2133.82,1.0,11.12,37.93,severe,2916.16,2241.48
8687,2305,1010,2306.73,1008.18,-10.818182,50.672727,11,-62.78,-85.04,-46.46,39.24,118.62,1.04,11.54,62.24,moderate,368.8,2242.63
8688,2311,1013,2311.4,1014.51,-11.451111,51.14,45,-53.13,-84.61,-35.35,43.65,98.57,1.3,14.46,62.85,moderate,398.31,2282.61
8689,2320,1016,2318.33,1015.53,-11.553333,51.833333,15,-76.27,-108.19,-60.92,40.9,107.12,1.0,11.12,62.6,moderate,442.11,2289.07
8690,2334,1016,2333.93,1015.41,-11.54058,53.392754,69,-48.28,-79.59,-25.87,39.79,81.23,1.46,16.24,63.38,moderate,540.61,2288.26
8691,2345,1016,2344.21,1016.05,-11.605263,54.421053,19,-62.25,-92.96,-13.5,53.53,160.09,1.07,11.85,60.95,moderate,605.57,2292.35
8692,2357,1016,2357.57,1018.54,-11.853571,55.757143,28,34.71,-58.18,120.36,73.71,279.41,2.51,27.88,56.94,rough,689.97,2308.04
8693,2361,1015,2363.59,1015.7,-11.569565,56.35942,69,47.78,-62.88,143.75,67.61,286.86,3.63,40.31,56.57,rough,728.01,2290.1
8694,2376,1011,2374.9,1013.29,-11.328571,57.48961,77,-17.26,-73.47,141.65,50.33,270.94,4.61,51.22,57.26,rough,799.4,2274.87
8695,2384,1015,2383.71,1015.31,-11.531461,58.370787,89,27.38,-50.99,313.67,54.97,282.76,9.67,107.5,56.4,rough,855.06,2287.69
8696,2392,1012,2392.28,1012.44,-11.244444,59.227778,90,-39.84,-52.13,-18.23,17.98,54.92,8.61,95.77,74.25,easy,909.2,2269.56
8697,2403,1014,2402.87,1013.9,-11.390265,60.286726,113,-34.06,-57.7,-17.43,16.6,28.8,7.1,79.01,77.57,easy,976.09,2278.77
8698,2412,1014,2411.77,1014.43,-11.443137,61.177451,102,-22.46,-42.55,-9.59,16.05,27.58,11.16,124.12,78.31,easy,1032.35,2282.11
8699,2421,1012,2421.48,1011.74,-11.174194,62.148387,93,-19.79,-38.39,0.54,18.1,32.1,18.16,201.97,74.11,easy,1093.68,2265.12
8700,2432,1013,2432.41,1013.74,-11.373958,63.240625,96,-1.97,-22.58,3.16,10.61,27.52,29.12,323.82,86.64,easy,1162.68,2277.74
8701,2444,1012,2443.31,1012.26,-11.226263,64.331313,99,-7.75,-22.25,5.95,15.37,49.69,38.85,431.99,76.97,easy,1231.57,2268.41
8702,2452,1014,2452.24,1015.37,-11.537,65.224,100,-8.15,-18.74,47.45,22.28,97.47,48.1,534.85,62.76,moderate,1287.96,2288.04
8703,2463,1015,2462.85,1014.89,-11.48932,66.285437,103,42.19,-9.8,145.56,45.17,148.75,57.2,636.08,57.32,rough,1355.01,2285.03
8704,2474,1013,2472.95,1012.95,-11.295181,67.295181,83,187.1,28.92,460.48,71.15,338.61,65.37,726.88,50.06,rough,1418.79,2272.76
8705,2483,1011,2483.11,1013.29,-11.328788,68.310606,66,422.46,231.9,557.71,73.14,392.65,74.91,833.03,46.41,rough,1482.93,2274.89
8706,2491,1015,2490.91,1014.77,-11.477011,69.090805,87,519.53,281.61,958.15,74.27,588.74,82.76,920.34,39.24,severe,1532.22,2284.25
8707,2501,1014,2500.74,1013.84,-11.383654,70.074038,104,835.7,386.18,1205.89,83.42,804.07,89.57,995.98,30.31,severe,1594.33,2278.35
8708,2511,1015,2511.35,1015.04,-11.50396,71.134653,101,928.76,290.02,1485.82,83.25,1093.17,81.72,908.67,27.33,severe,1661.32,2285.95
8709,2523,1012,2523.14,1012.69,-11.268519,72.313889,108,996.75,405.87,1634.22,83.88,1048.57,70.8,787.33,27.67,severe,1735.81,2271.08
8710,2536,1015,2534.44,1014.22,-11.421918,73.443836,73,1099.18,830.11,1448.41,79.76,666.94,59.48,661.4,35.1,severe,1807.19,2280.77
8711,2541,1014,2542.78,1013.54,-11.353684,74.277895,95,1088.91,766.65,1446.43,80.69,635.74,51.56,573.35,36.66,severe,1859.87,2276.46
8712,2556,1013,2555.18,1014.56,-11.45641,75.517949,117,1170.73,802.98,1523.03,81.5,631.74,39.34,437.46,37.14,severe,1938.2,2282.95
8713,2566,1011,2565.08,1012.05,-11.205085,76.508475,59,1118.76,854.43,1421.19,79.13,518.44,30.63,340.58,41.54,severe,2000.77,2267.07
8714,2571,1013,2571.94,1013.46,-11.345556,77.194444,90,1087.23,841.7,1345.72,72.2,471.15,23.7,263.58,43.65,rough,2044.1,2275.95
8715,2581,1015,2580.79,1014.87,-11.486957,78.07913,115,768.51,323.16,1166.17,80.6,689.89,14.98,166.6,39.22,severe,2099.99,2284.88
8716,2592,1013,2591.39,1013.15,-11.315152,79.139394,99,220.4,58.66,567.08,74.92,533.17,6.39,71.01,47.75,rough,2166.96,2274.02
8717,2600,1010,2598.14,1010.57,-11.057143,79.814286,21,60.32,-56.93,263.29,79.28,419.05,1.77,19.67,52.51,rough,2209.59,2257.73
8718,2714,1015,2716.33,1016.33,-11.633333,91.633333,3,-1157.7,-1437.82,-958.21,87.86,2464.99,1.0,11.12,37.93,severe,2956.17,2294.12
8824,2254,1025,2254.0,1026.0,-12.6,45.4,4,-78.67,-85.76,-72.71,38.49,169.39,1.0,11.12,60.66,moderate,35.73,2355.19
8825,2264,1028,2264.13,1030.23,-13.023333,46.413333,30,119.08,-68.46,489.34,84.0,885.29,1.62,17.98,37.68,severe,99.74,2381.93
8826,2278,1027,2277.53,1028.93,-12.893333,47.753333,15,300.11,11.32,548.25,85.12,860.84,1.92,21.29,37.4,severe,184.39,2373.71
8827,2281,1027,2280.91,1028.64,-12.863636,48.090909,11,176.78,-0.81,426.03,86.26,995.8,1.66,18.44,36.9,severe,205.71,2371.84
8828,2308,1024,2310.26,1025.52,-12.551852,51.025926,27,-50.12,-67.11,-30.2,41.77,100.31,1.77,19.73,62.76,moderate,391.11,2352.14
8829,2317,1026,2315.87,1026.81,-12.680769,51.586538,52,-52.3,-99.07,-27.34,30.85,73.21,1.81,20.14,63.6,moderate,426.52,2360.29
8830,2327,1024,2328.4,1025.2,-12.52,52.84,40,-36.68,-82.17,-6.96,45.37,96.44,2.11,23.51,62.86,moderate,505.7,2350.13
8831,2334,1025,2333.61,1025.46,-12.545902,53.360656,61,-34.79,-67.53,-9.49,35.12,66.95,3.07,34.15,63.71,moderate,538.59,2351.77
8832,2345,1024,2344.34,1025.72,-12.57234,54.434043,47,-40.69,-80.78,-8.85,43.91,94.64,1.58,17.62,62.95,moderate,606.39,2353.44
8833,2354,1025,2354.12,1025.39,-12.539394,55.412121,66,-14.67,-64.27,53.69,49.53,174.44,3.76,41.81,60.32,moderate,668.17,2351.36
8834,2363,1026,2363.13,1026.02,-12.602222,56.313333,90,114.99,37.21,289.36,64.64,228.86,10.92,121.38,57.51,rough,725.1,2355.33
8835,2371,1023,2372.01,1022.72,-12.272263,57.20073,137,255.52,-15.37,624.11,74.88,450.03,11.85,131.81,49.77,rough,781.15,2334.48
8836,2385,1024,2384.46,1024.23,-12.422807,58.446491,114,347.69,8.61,646.42,77.81,559.5,17.96,199.72,45.44,rough,859.85,2343.99
8837,2396,1022,2395.21,1022.31,-12.231429,59.520952,105,-22.69,-40.64,33.94,27.54,115.72,16.55,184.05,61.3,moderate,927.72,2331.9
8838,2402,1027,2402.66,1026.38,-12.638235,60.265686,102,-16.91,-30.8,-9.99,11.59,39.24,19.49,216.72,85.21,easy,974.76,2357.6
8839,2415,1025,2413.95,1025.38,-12.537719,61.394737,114,-10.26,-22.82,20.03,15.38,40.22,21.1,234.6,78.43,easy,1046.08,2351.25
8840,2422,1021,2422.26,1021.22,-12.121978,62.226374,91,-3.4,-12.78,35.88,15.59,61.33,23.3,259.11,77.25,easy,1098.61,2324.99
8841,2431,1023,2431.18,1024.13,-12.413333,63.118333,120,69.07,2.21,225.24,45.44,167.92,32.31,359.29,58.23,moderate,1154.95,2343.39
8842,2442,1023,2442.52,1022.26,-12.225862,64.251724,116,103.38,1.48,270.93,63.96,232.18,41.51,461.64,55.43,rough,1226.55,2331.55
8843,2455,1027,2455.39,1025.34,-12.534314,65.539216,102,269.7,-10.84,656.08,77.17,501.72,54.61,607.3,45.23,rough,1307.87,2351.04
8844,2466,1023,2465.71,1023.22,-12.321739,66.570652,92,197.56,32.83,639.36,72.27,518.27,63.51,706.26,44.53,rough,1373.03,2337.61
8845,2475,1021,2475.73,1022.2,-12.220354,67.572566,113,256.78,119.84,461.13,73.33,336.87,71.97,800.33,49.28,rough,1436.31,2331.2
8846,2486,1025,2485.47,1025.27,-12.527049,68.546721,122,290.11,172.95,430.76,70.67,298.17,82.01,911.97,49.62,rough,1497.85,2350.58
8847,2495,1022,2495.48,1023.11,-12.311111,69.548485,99,424.22,225.63,922.24,76.44,574.43,89.78,998.34,39.76,severe,1561.13,2336.94
8848,2506,1026,2506.87,1025.28,-12.528155,70.687379,103,578.0,313.77,956.82,77.4,688.07,84.28,937.24,35.72,severe,1633.07,2350.65
8849,2517,1022,2515.95,1023.12,-12.311957,71.594565,92,1176.51,790.63,1649.84,81.71,794.16,75.68,841.59,29.63,severe,1690.37,2336.99
8850,2523,1022,2523.3,1022.29,-12.228947,72.330263,76,1392.78,991.4,1680.46,79.09,640.01,68.57,762.5,33.68,severe,1736.85,2331.75
8851,2532,1022,2531.74,1022.21,-12.22093,73.174419,86,1174.24,881.48,1509.79,77.56,600.56,60.29,670.43,36.69,severe,1790.17,2331.24
8852,2541,1022,2542.1,1022.81,-12.281188,74.209901,101,969.47,755.25,1256.76,77.21,450.89,50.03,556.35,43.18,rough,1855.58,2335.05
8853,2555,1026,2554.72,1025.03,-12.502655,75.471681,113,1189.83,806.83,1761.16,79.43,750.82,37.26,414.32,33.46,severe,1935.28,2349.04
8854,2564,1023,2563.65,1022.88,-12.28835,76.365049,103,1469.23,1137.3,1850.01,80.12,703.76,29.08,323.36,33.9,severe,1991.71,2335.5
8855,2572,1025,2573.26,1024.07,-12.406931,77.325743,101,1068.48,622.75,1457.07,80.08,768.62,19.52,217.1,34.78,severe,2052.4,2342.99
8856,2587,1023,2586.05,1022.55,-12.255172,78.604598,87,392.39,110.52,646.98,78.08,599.39,7.68,85.42,44.63,rough,2133.18,2333.4
8857,2594,1024,2592.55,1022.77,-12.277419,79.254839,31,146.57,-31.84,328.6,77.83,568.04,1.89,21.0,47.38,rough,2174.25,2334.81
8858,2724,1025,2724.6,1025.6,-12.56,92.46,5,-668.2,-820.71,-498.65,88.41,2839.99,1.0,11.12,37.93,severe,3008.39,2352.66
8970,2257,1034,2256.26,1034.31,-13.431081,45.625676,74,410.65,-69.15,773.64,83.33,916.51,3.25,36.18,35.47,severe,49.99,2407.68
8971,2263,1036,2263.7,1035.7,-13.569643,46.369643,56,418.31,-37.53,741.79,83.21,990.21,2.85,31.7,35.46,severe,96.98,2416.44
8972,2274,1034,2272.77,1033.5,-13.35,47.276786,56,317.49,-27.78,583.66,84.56,832.28,2.18,24.19,38.18,severe,154.29,2402.56
8973,2280,1034,2279.68,1032.53,-13.252632,47.968421,19,174.66,-64.38,514.03,85.3,861.87,1.92,21.36,38.08,severe,197.97,2396.41
8974,2306,1033,2306.2,1035.27,-13.526667,50.62,15,-63.22,-72.7,-58.4,18.34,56.95,1.0,11.12,74.06,easy,365.47,2413.72
8975,2311,1036,2312.57,1036.39,-13.639241,51.256962,79,-51.37,-60.84,-28.38,16.42,31.5,3.09,34.32,78.08,easy,405.7,2420.83
8976,2321,1031,2321.92,1032.88,-13.287755,52.191837,98,-44.58,-71.93,-32.26,18.17,40.92,4.21,46.85,74.65,easy,464.76,2398.63
8977,2337,1032,2336.27,1032.86,-13.285714,53.626786,112,-38.63,-57.62,-20.17,19.11,97.15,7.13,79.26,71.06,moderate,555.4,2398.5
8978,2346,1036,2345.86,1034.71,-13.470886,54.586076,79,47.28,-42.37,194.84,66.41,267.62,5.36,59.64,57.05,rough,615.99,2410.2
8979,2355,1033,2355.27,1033.27,-13.326582,55.526582,79,57.49,-42.51,172.17,55.45,188.37,5.26,58.44,59.47,moderate,675.4,2401.08
8980,2364,1036,2363.47,1035.29,-13.528571,56.346753,77,161.39,73.51,259.16,58.3,225.24,13.21,146.89,57.2,rough,727.21,2413.84
8981,2374,1036,2374.38,1034.09,-13.409,57.438,100,193.86,51.41,461.38,68.16,329.86,22.16,246.41,53.17,rough,796.14,2406.29
8982,2385,1033,2385.08,1032.6,-13.259615,58.507692,104,155.94,-8.51,542.66,68.16,416.75,25.67,285.49,50.45,rough,863.71,2396.85
8983,2396,1037,2396.05,1036.05,-13.605319,59.605319,94,15.33,-18.34,54.4,40.2,76.04,29.6,329.16,61.57,moderate,933.05,2418.69
8984,2405,1034,2405.81,1033.93,-13.393182,60.580682,88,21.09,-18.7,84.59,43.03,92.35,27.13,301.74,61.2,moderate,994.66,2405.29
8985,2416,1037,2415.7,1036.01,-13.601493,61.570149,67,48.7,5.13,90.91,44.48,76.89,31.35,348.67,61.24,moderate,1057.16,2418.45
8986,2422,1034,2423.86,1033.61,-13.360976,62.386179,123,62.97,-4.59,118.65,38.09,100.37,33.34,370.7,60.3,moderate,1108.7,2403.25
8987,2437,1037,2436.08,1036.98,-13.698261,63.607826,115,176.31,57.64,381.19,60.24,220.62,43.98,489.11,55.21,rough,1185.87,2424.56
8988,2441,1031,2441.95,1031.61,-13.161111,64.19537,108,227.87,73.37,368.2,68.42,236.94,45.3,503.71,54.33,rough,1222.99,2390.63
8989,2453,1031,2452.73,1033.33,-13.333028,65.273394,109,215.68,67.26,502.89,68.94,374.67,55.46,616.7,49.43,rough,1291.08,2401.49
8990,2467,1032,2466.3,1031.77,-13.177358,66.630189,106,646.96,212.48,1085.42,81.22,739.07,67.12,746.34,34.89,severe,1376.79,2391.66
8991,2472,1037,2473.1,1036.49,-13.649254,67.310448,67,863.09,297.04,1385.08,82.99,893.36,75.19,836.07,28.34,severe,1419.76,2421.46
8992,2481,1036,2480.64,1034.62,-13.461538,68.064423,104,545.58,314.66,1125.81,74.99,580.72,81.53,906.6,39.43,severe,1467.38,2409.61
8993,2493,1036,2493.77,1035.32,-13.532174,69.376522,115,339.74,231.16,480.86,66.73,276.42,92.09,1024.03,49.35,rough,1550.27,2414.07
8994,2503,1031,2503.06,1032.96,-13.295763,70.305932,118,563.9,217.88,866.89,77.41,518.67,87.2,969.72,40.88,severe,1608.97,2399.13
8995,2517,1036,2516.05,1035.03,-13.502655,71.60531,113,855.32,716.19,1071.49,71.7,342.07,74.11,824.09,45.61,rough,1691.05,2412.2
8996,2526,1031,2525.51,1031.18,-13.117978,72.550562,89,1057.15,926.7,1152.58,68.61,347.1,65.03,723.11,44.92,rough,1750.76,2387.9
8997,2534,1033,2535.01,1032.42,-13.241837,73.50102,98,1259.04,1046.43,1617.75,76.3,521.52,55.45,616.6,39.0,severe,1810.8,2395.73
8998,2547,1031,2546.21,1031.19,-13.119266,74.621101,109,1382.97,932.9,1869.19,80.27,730.8,44.54,495.25,32.52,severe,1881.55,2387.99
8999,2555,1036,2556.29,1034.79,-13.47931,75.628736,87,1607.19,1187.87,1980.37,82.13,799.61,34.06,378.76,29.81,severe,1945.2,2410.73
9000,2567,1036,2566.39,1035.65,-13.564706,76.638824,85,1154.85,834.15,1498.76,81.54,702.65,23.97,266.59,36.05,severe,2009.01,2416.12
9001,2572,1032,2573.38,1032.84,-13.284091,77.3375,88,802.12,465.73,1329.76,80.51,738.04,17.49,194.45,37.36,severe,2053.14,2398.4
9002,2584,1031,2582.3,1031.6,-13.159794,78.229897,97,453.07,57.97,902.73,79.47,707.82,9.13,101.54,40.82,severe,2109.51,2390.55
9003,2590,1032,2589.17,1032.12,-13.212195,78.917073,41,57.02,-55.59,342.67,78.19,600.73,2.54,28.26,46.82,rough,2152.92,2393.86
9004,2728,1035,2728.0,1035.0,-13.5,92.8,1,-1058.06,-1058.06,-1058.06,87.9,2791.28,1.0,11.12,37.93,severe,3029.86,2412.04
9005,2731,1039,2730.92,1040.42,-14.041667,93.091667,12,-319.24,-671.66,-57.54,86.92,3083.84,1.03,11.5,37.93,severe,3048.29,2446.25
9120,2254,1044,2253.4,1041.64,-14.164286,45.340476,42,233.87,-95.77,637.55,85.0,999.03,2.67,29.7,36.51,severe,31.97,2454.0
9121,2264,1046,2265.5,1047.0,-14.7,46.55,8,-98.43,-127.68,-79.01,64.5,255.92,1.0,11.12,57.97,rough,108.38,2487.84
9122,2279,1049,2280.0,1050.27,-15.027273,48.0,33,-38.78,-91.91,-16.67,40.04,147.79,2.86,31.8,61.21,moderate,199.97,2508.51
9123,2285,1048,2287.26,1048.27,-14.827397,48.726027,73,-34.78,-68.64,-22.08,24.13,90.27,3.98,44.29,62.93,moderate,245.83,2495.88
9124,2297,1042,2296.89,1044.5,-14.45,49.689024,82,-47.34,-70.69,-34.33,20.33,57.4,3.6,39.99,70.4,moderate,306.66,2472.04
9125,2307,1044,2306.02,1043.53,-14.353448,50.601724,58,-47.66,-61.66,-34.95,12.96,34.3,3.74,41.61,84.0,easy,364.31,2465.95
9126,2312,1045,2313.69,1044.99,-14.498701,51.368831,77,-35.88,-48.42,-11.61,27.13,37.03,8.76,97.38,64.26,moderate,412.77,2475.12
9127,2325,1043,2324.15,1042.04,-14.20396,52.414851,101,-39.12,-48.99,17.5,17.12,52.65,12.65,140.64,75.56,easy,478.84,2456.5
9128,2332,1043,2332.79,1042.88,-14.287826,53.27913,115,22.48,-45.51,243.79,51.79,217.22,15.52,172.59,58.08,moderate,533.44,2461.8
9129,2345,1042,2343.64,1043.07,-14.307407,54.364198,81,228.79,-10.86,368.34,73.31,333.0,13.13,145.97,53.48,rough,601.98,2463.04
9130,2351,1041,2352.99,1042.27,-14.226966,55.298876,89,148.61,89.93,214.32,58.6,192.77,10.8,120.08,58.45,moderate,661.02,2457.96
9131,2366,1041,2364.54,1043.73,-14.373148,56.453704,108,128.76,18.16,290.68,66.62,237.53,18.21,202.53,56.67,rough,733.97,2467.19
9132,2373,1041,2373.63,1043.23,-14.323457,57.362963,81,101.57,53.1,179.0,51.82,156.87,25.41,282.53,58.85,moderate,791.4,2464.05
9133,2385,1041,2383.52,1042.18,-14.218478,58.352174,92,73.18,-4.01,139.67,50.07,131.74,32.93,366.22,59.29,moderate,853.89,2457.42
9134,2391,1041,2392.07,1042.39,-14.238889,59.206944,72,11.93,-7.32,43.15,28.57,67.58,36.39,404.67,61.4,moderate,907.88,2458.71
9135,2405,1043,2404.81,1043.26,-14.326374,60.481319,91,33.5,12.85,63.4,29.07,63.61,36.36,404.33,61.41,moderate,988.38,2464.24
9136,2414,1041,2413.88,1042.31,-14.231081,61.387838,74,51.86,17.67,86.44,36.61,66.32,36.75,408.71,61.19,moderate,1045.64,2458.22
9137,2425,1046,2424.57,1045.04,-14.504444,62.456667,90,89.49,61.39,158.72,30.36,77.06,43.33,481.78,60.21,moderate,1113.16,2475.48
9138,2433,1046,2432.44,1046.0,-14.6,63.24433,97,125.72,52.92,183.8,45.04,128.77,48.35,537.68,58.06,moderate,1162.91,2481.52
9139,2442,1047,2442.54,1044.77,-14.477381,64.253571,84,190.44,108.41,304.86,64.92,225.92,54.07,601.21,54.3,rough,1226.66,2473.77
9140,2454,1045,2453.74,1043.64,-14.363971,65.373529,136,108.07,39.15,334.38,58.91,289.73,61.87,687.97,52.25,rough,1297.41,2466.61
9141,2467,1041,2464.72,1041.17,-14.116667,66.472222,90,645.57,211.68,1230.9,83.52,897.98,69.72,775.29,29.78,severe,1366.81,2450.99
9142,2472,1045,2473.22,1046.53,-14.652885,67.322115,104,970.27,372.85,1464.28,83.97,921.18,79.77,887.02,27.22,severe,1420.49,2484.86
9143,2485,1041,2484.08,1041.8,-14.180263,68.407895,76,695.36,436.4,1208.59,76.81,706.81,87.37,971.57,34.27,severe,1489.08,2455.01
9144,2491,1044,2492.74,1044.31,-14.430952,69.27381,84,525.37,302.43,778.15,73.33,493.63,94.36,1049.3,41.4,severe,1543.78,2470.84
9145,2506,1047,2504.75,1044.98,-14.497619,70.475,84,634.17,419.91,861.56,74.19,436.96,85.36,949.2,43.15,rough,1619.65,2475.05
9146,2512,1044,2512.47,1043.2,-14.320408,71.246939,98,858.77,704.34,1164.87,71.05,416.62,77.58,862.74,43.04,rough,1668.42,2463.86
9147,2524,1042,2524.0,1042.83,-14.283333,72.4,108,960.82,692.61,1302.65,77.13,507.29,66.06,734.58,40.41,severe,1741.25,2461.52
9148,2533,1041,2532.76,1042.47,-14.247368,73.275789,95,804.07,243.54,1172.34,78.48,680.92,57.31,637.28,36.47,severe,1796.57,2459.25
9149,2541,1042,2541.74,1043.26,-14.325735,74.173529,136,841.88,195.7,1598.7,81.73,872.5,48.4,538.19,30.89,severe,1853.28,2464.2
9150,2553,1041,2551.89,1041.93,-14.193182,75.188636,88,1196.18,775.59,1581.22,79.82,708.46,38.15,424.27,34.69,severe,1917.4,2455.82
9151,2563,1043,2563.16,1043.73,-14.373404,76.315957,94,1100.74,873.33,1371.32,74.61,474.48,27.03,300.54,43.24,rough,1988.61,2467.21
9152,2574,1045,2574.3,1044.37,-14.437302,77.430159,126,703.01,449.45,929.15,74.67,482.9,16.13,179.36,45.95,rough,2058.99,2471.24
9153,2587,1042,2584.8,1042.07,-14.207216,78.480412,97,267.1,-58.77,591.45,78.39,567.56,5.68,63.22,46.46,rough,2125.33,2456.71
9154,2591,1046,2589.04,1047.04,-14.703704,78.903704,27,188.11,-51.63,402.29,80.17,631.28,3.34,37.09,45.08,rough,2152.07,2488.07
9155,2611,1046,2611.0,1046.0,-14.6,81.1,1,-128.02,-128.02,-128.02,52.35,147.81,1.0,11.12,61.33,moderate,2290.81,2481.52
9156,2734,1047,2733.11,1045.0,-14.5,93.311111,9,-149.79,-415.49,0.91,85.76,2710.21,1.05,11.63,37.93,severe,3062.15,2475.2
9268,2255,1057,2256.75,1059.75,-15.975,45.675,4,-88.31,-101.98,-73.3,33.94,139.67,1.0,11.12,61.59,moderate,53.1,2568.37
9269,2268,1057,2270.32,1058.14,-15.813636,47.031818,22,-56.23,-102.6,-33.09,34.82,94.7,1.12,12.46,62.98,moderate,138.81,2558.18
9270,2275,1054,2276.15,1055.58,-15.557692,47.615385,52,-34.08,-91.19,-14.81,32.4,91.0,3.2,35.59,62.96,moderate,175.67,2542.01
9271,2286,1056,2286.5,1055.94,-15.59375,48.65,80,-22.57,-27.46,-15.29,7.34,17.45,10.38,115.38,93.92,easy,241.03,2544.29
9272,2297,1057,2296.99,1055.29,-15.528866,49.698969,97,-29.16,-35.36,-21.73,7.33,15.6,13.5,150.08,93.79,easy,307.29,2540.19
9273,2305,1051,2304.73,1051.84,-15.184375,50.472917,96,-30.41,-41.45,-12.9,17.75,26.05,11.12,123.69,75.39,easy,356.18,2518.43
9274,2315,1055,2314.75,1055.03,-15.502632,51.475,76,-31.6,-43.2,-11.48,18.89,37.12,17.23,191.58,72.64,easy,419.48,2538.54
9275,2321,1051,2322.33,1051.31,-15.130556,52.233333,108,-13.2,-45.71,74.46,34.05,86.79,19.01,211.38,62.03,moderate,467.38,2515.03
9276,2336,1055,2333.54,1054.51,-15.451064,53.354255,94,123.38,15.28,203.81,57.29,166.09,26.13,290.53,58.4,moderate,538.18,2535.28
9277,2341,1052,2341.92,1051.41,-15.141,54.192,100,204.31,111.47,276.22,59.03,196.24,21.28,236.63,57.33,rough,591.1,2515.69
9278,2353,1053,2353.75,1052.84,-15.284472,55.375155,161,209.0,49.68,379.1,66.61,291.14,21.37,237.65,54.34,rough,665.84,2524.76
9279,2367,1057,2365.93,1054.85,-15.485,56.593333,120,80.27,44.03,115.22,38.62,90.32,27.49,305.65,60.91,moderate,742.79,2537.42
9280,2377,1054,2376.69,1052.2,-15.22,57.668571,105,77.06,46.43,108.57,34.1,71.48,32.8,364.77,61.16,moderate,810.71,2520.68
9281,2387,1052,2386.54,1051.83,-15.182979,58.654255,94,32.87,-3.12,88.01,40.95,121.31,40.76,453.31,59.32,moderate,872.97,2518.35
9282,2394,1054,2394.15,1053.91,-15.390909,59.414773,88,103.05,24.33,300.49,51.23,197.51,46.62,518.47,56.17,rough,921.01,2531.48
