cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
5936,2492,721,2492.71,721.69,17.831132,69.270755,106,983.08,457.01,1164.17,77.11,615.35,42.06,467.76,38.52,severe
5937,2503,724,2502.69,723.72,17.627551,70.269388,98,663.34,356.81,1357.55,81.74,1009.82,33.36,371.01,32.04,severe
5938,2515,725,2515.09,724.27,17.573469,71.509184,98,1238.04,853.27,1899.72,82.03,977.91,23.07,256.5,29.5,severe
5939,2526,727,2526.08,726.49,17.350893,72.608036,112,1003.67,200.45,1721.5,83.66,1168.89,17.78,197.7,31.17,severe
5940,2535,722,2535.35,722.96,17.70431,73.535345,116,598.33,36.92,1622.76,82.11,1334.21,10.32,114.71,33.95,severe
5941,2545,725,2544.35,723.51,17.649451,74.435165,91,150.06,-6.64,741.65,74.99,892.46,9.13,101.56,36.78,severe
5942,2552,726,2553.64,725.24,17.476,75.364,100,188.95,-32.3,963.24,76.88,977.75,3.72,41.41,36.69,severe
5943,2566,724,2563.46,725.96,17.403704,76.346296,54,132.38,-66.66,749.28,75.52,849.45,2.57,28.52,38.66,severe
5944,2571,727,2571.57,727.9,17.21,77.1575,80,315.24,-10.5,681.85,81.65,698.18,4.88,54.23,42.18,rough
5945,2581,725,2580.71,726.53,17.346667,78.070667,75,319.22,-71.54,724.87,84.94,827.54,3.31,36.76,38.24,severe
5946,2594,728,2592.48,729.27,17.072727,79.248485,33,119.07,-89.37,385.96,80.54,611.71,1.94,21.63,46.17,rough
5947,2606,725,2603.71,728.14,17.185714,80.371429,7,-88.55,-126.43,-57.19,67.09,436.28,1.0,11.12,52.36,rough
5948,2942,723,2940.75,722.0,17.8,114.075,4,-1216.05,-1416.75,-1011.68,87.3,3367.54,1.0,11.12,37.93,severe
5949,3357,727,3356.38,728.88,17.1125,155.6375,8,-506.65,-1024.31,-83.52,88.51,4550.86,1.05,11.7,37.93,severe
5950,3361,721,3362.67,720.33,17.966667,156.266667,3,-1903.24,-2713.41,-1480.59,86.93,2616.59,1.0,11.12,37.93,severe
5951,493,732,493.0,732.0,16.8,-130.7,1,-314.03,-314.03,-314.03,71.3,506.06,1.0,11.12,50.19,rough
5952,506,733,503.6,733.1,16.69,-129.64,10,-158.93,-330.28,-53.54,82.89,726.48,1.0,11.12,43.33,rough
5953,513,734,512.2,734.6,16.54,-128.78,5,-225.08,-307.5,-165.26,74.87,404.19,1.0,11.12,53.36,rough
5954,524,735,524.8,737.0,16.3,-127.52,25,232.09,-199.54,618.2,86.18,1034.14,1.28,14.26,36.61,severe
5955,535,731,535.38,732.75,16.725,-126.4625,8,-140.07,-286.91,14.61,79.12,607.59,1.05,11.7,47.03,rough
5956,542,733,540.33,733.33,16.666667,-125.966667,12,-187.6,-287.87,-15.99,71.66,645.29,1.0,11.12,45.86,rough
5957,566,739,566.92,740.67,15.933333,-123.308333,12,-152.4,-343.98,3.77,83.08,774.81,1.19,13.2,41.82,severe
5958,574,735,574.75,737.0,16.3,-122.525,12,-117.27,-219.14,-71.5,77.97,607.44,1.03,11.5,47.03,rough
5959,586,735,588.18,735.91,16.409091,-121.181818,11,-159.54,-305.03,-59.47,77.8,650.02,1.0,11.12,45.71,rough
5960,594,734,594.04,735.19,16.480769,-120.596154,26,-57.1,-141.38,33.6,75.55,482.06,1.08,12.01,50.93,rough
5961,604,735,606.16,735.91,16.408929,-119.383929,56,268.51,-183.7,622.82,82.82,995.76,1.38,15.3,36.4,severe
5962,615,734,614.9,734.13,16.586667,-118.51,60,417.13,-242.6,959.69,86.93,1317.44,1.35,15.01,35.56,severe
5963,623,732,623.82,732.88,16.712195,-117.618293,82,802.72,21.72,1538.97,83.9,1278.09,3.34,37.2,33.26,severe
5964,635,737,632.99,735.68,16.432353,-116.701471,68,833.04,-108.52,1622.94,85.64,1608.41,2.79,31.05,33.13,severe
5965,646,735,646.0,735.0,16.5,-115.4,1,-240.96,-240.96,-240.96,66.29,323.5,1.0,11.12,55.87,rough
5966,755,734,755.0,734.17,16.583333,-104.5,6,-122.17,-168.63,-67.87,69.65,4480.92,1.0,11.12,37.93,severe
5967,835,736,835.09,738.73,16.127273,-96.490909,11,-14.83,-98.41,164.16,78.55,1394.5,1.08,11.96,37.93,severe
5968,1825,732,1825.5,732.0,16.8,2.55,2,-843.47,-922.02,-764.93,86.17,1219.66,1.0,11.12,37.93,severe
5969,2056,735,2056.8,735.64,16.436364,25.679545,44,300.94,2.86,611.44,84.03,1388.99,1.76,19.61,36.19,severe
5970,2064,734,2064.09,735.26,16.474468,26.408511,47,806.57,212.91,1512.29,85.96,1403.76,2.34,25.97,33.31,severe
5971,2071,733,2072.69,733.76,16.623529,27.269412,85,697.37,12.18,1280.39,84.05,1244.56,2.54,28.21,33.91,severe
5972,2084,736,2084.13,734.64,16.53622,28.412598,127,979.24,703.01,1305.19,79.27,604.03,8.68,96.54,41.12,severe
5973,2097,734,2096.81,734.61,16.539286,29.68125,112,1000.26,611.86,1335.06,79.35,693.24,6.87,76.34,38.35,severe
5974,2108,732,2107.12,732.18,16.781818,30.711688,77,516.77,-38.58,844.4,81.94,795.29,1.96,21.76,38.22,severe
5975,2112,736,2112.91,735.89,16.410769,31.290769,65,334.44,-58.96,751.48,81.06,760.84,2.39,26.59,40.29,severe
5976,2126,735,2124.55,735.11,16.488679,32.454717,53,297.98,-60.0,765.67,84.42,981.48,2.75,30.6,36.14,severe
5977,2134,735,2133.87,737.05,16.294872,33.387179,39,367.51,-109.03,1029.35,84.66,1139.27,2.19,24.31,35.79,severe
5978,2141,738,2141.5,737.67,16.233333,34.15,18,-64.8,-148.92,174.15,64.11,553.56,1.06,11.74,48.71,rough
5979,2204,733,2204.96,730.42,16.957778,40.495556,45,134.52,-94.23,441.34,83.17,963.2,1.38,15.4,37.15,severe
5980,2215,735,2214.48,732.58,16.742424,41.448485,33,156.26,-261.92,444.7,85.14,1135.52,1.39,15.46,37.03,severe
5981,2224,731,2225.13,731.37,16.862921,42.513483,89,464.9,-160.51,903.08,80.97,1015.3,2.7,30.04,35.2,severe
5982,2236,732,2235.35,732.3,16.769697,43.534848,66,643.62,24.74,1039.51,79.7,918.11,3.35,37.28,34.16,severe
5983,2244,734,2244.36,733.64,16.635714,44.435714,84,416.01,-125.63,958.58,83.9,1106.52,2.0,22.26,35.53,severe
5984,2255,735,2254.4,734.0,16.6,45.44,70,306.56,-154.64,613.32,81.8,823.25,2.85,31.67,38.47,severe
5985,2263,735,2262.91,733.83,16.617284,46.291358,81,442.46,-51.58,681.45,77.02,734.21,4.08,45.35,40.4,severe
5986,2274,734,2275.23,733.84,16.616216,47.522973,74,232.1,-59.91,420.39,76.41,728.19,2.57,28.56,41.87,severe
5987,2286,734,2288.47,733.64,16.63617,48.846809,47,208.18,-4.0,330.19,73.77,647.67,2.54,28.29,44.51,rough
5988,2297,734,2295.93,733.7,16.629508,49.593443,61,210.38,-45.67,331.0,74.76,465.52,2.9,32.26,50.14,rough
5989,2304,737,2305.69,736.59,16.341379,50.568966,29,32.84,-57.51,107.15,74.56,330.99,1.66,18.41,55.41,rough
5990,2311,735,2311.68,734.84,16.516456,51.168354,79,58.11,-47.9,130.0,66.87,253.91,2.66,29.52,57.6,rough
5991,2327,734,2328.27,734.34,16.565854,52.826829,41,38.0,-76.17,130.42,73.96,464.07,2.11,23.41,51.21,rough
5992,2334,734,2333.83,732.98,16.701724,53.382759,58,46.52,-124.85,171.79,71.56,350.42,2.32,25.77,54.68,rough
5993,2344,733,2346.26,730.28,16.972093,54.625581,43,62.6,-93.22,209.59,78.31,471.0,1.71,19.0,50.88,rough
5994,2355,737,2354.8,733.85,16.615385,55.48,65,98.55,-54.13,206.28,72.91,387.81,3.37,37.5,53.16,rough
5995,2363,731,2363.22,732.28,16.772043,56.321505,93,140.07,40.98,241.99,65.1,236.5,5.01,55.68,57.52,rough
5996,2375,736,2375.72,735.54,16.445588,57.572059,68,127.65,-0.91,226.73,65.37,284.67,3.45,38.38,56.2,rough
5997,2386,737,2385.46,736.57,16.342529,58.545977,87,163.06,8.21,295.6,68.82,356.62,5.18,57.58,53.64,rough
5998,2393,738,2391.33,739.19,16.080952,59.133333,21,1.39,-108.57,71.74,75.23,534.22,2.22,24.72,49.22,rough
5999,2406,733,2407.17,733.33,16.666667,60.716667,36,-36.42,-84.41,-7.83,41.87,224.33,2.74,30.5,58.84,moderate
6000,2414,734,2414.44,733.77,16.622581,61.443548,62,-23.0,-46.12,1.73,24.97,59.14,6.65,73.92,63.72,moderate
6001,2421,731,2422.94,731.58,16.842308,62.294231,104,-5.15,-40.88,19.68,26.06,56.22,8.91,99.12,63.66,moderate
6002,2434,735,2432.54,733.41,16.659259,63.253704,108,6.65,-29.29,64.93,29.17,70.56,9.73,108.17,63.12,moderate
6003,2442,734,2442.03,733.42,16.657971,64.202899,69,86.17,-19.2,564.72,54.61,528.78,8.78,97.63,48.48,rough
6004,2451,734,2451.85,734.68,16.532,65.185,100,445.55,223.95,791.52,74.13,576.51,12.63,140.49,44.72,rough
6005,2464,732,2463.95,733.13,16.686667,66.395,120,469.29,310.39,669.26,74.96,357.89,23.84,265.05,50.64,rough
6006,2475,735,2475.13,734.72,16.528188,67.512752,149,294.75,144.79,574.87,67.03,366.81,34.08,378.94,50.66,rough
6007,2486,737,2485.47,734.77,16.522581,68.547312,93,244.01,134.29,575.4,63.55,439.33,44.06,489.9,48.02,rough
6008,2496,733,2495.78,732.15,16.785047,69.57757,107,689.32,307.15,1002.84,79.67,657.12,43.43,482.97,38.78,severe
6009,2507,731,2506.86,731.97,16.803158,70.686316,95,427.42,146.99,1403.52,77.84,1047.62,34.25,380.85,33.31,severe
6010,2516,733,2516.33,732.94,16.70641,71.633333,78,968.24,272.74,1394.58,81.69,1100.47,28.46,316.46,30.66,severe
6011,2525,737,2524.47,736.81,16.319481,72.446753,77,1168.35,376.29,2437.86,86.69,1956.62,27.47,305.51,29.6,severe
6012,2531,737,2533.59,736.4,16.36036,73.359459,111,912.03,178.28,2299.94,85.63,1715.87,22.64,251.75,31.36,severe
6013,2545,732,2542.8,733.11,16.688542,74.280208,96,825.82,108.68,1693.12,85.01,1415.92,14.32,159.24,32.4,severe
6014,2551,734,2551.49,734.69,16.531169,75.149351,77,1142.37,536.57,1571.09,83.39,1179.32,9.68,107.64,30.93,severe
6015,2561,736,2560.9,734.23,16.577419,76.090323,93,583.61,168.72,1123.1,81.45,880.14,9.65,107.36,34.69,severe
6016,2572,737,2572.82,736.64,16.335965,77.282456,114,156.0,31.44,457.17,72.18,401.03,13.22,146.96,51.76,rough
6017,2586,734,2584.97,733.47,16.653333,78.496667,90,124.42,16.5,489.46,67.43,488.84,7.5,83.44,49.59,rough
6018,2596,734,2595.93,734.59,16.541463,79.592683,82,113.33,-29.9,429.22,67.4,425.07,5.62,62.52,51.76,rough
6019,2607,735,2606.2,736.14,16.386154,80.62,65,140.64,-59.39,466.6,79.45,632.73,3.46,38.42,45.29,rough
6020,2613,734,2612.11,735.78,16.422222,81.211111,18,204.06,-47.51,708.55,85.22,913.37,1.68,18.73,36.74,severe
6021,2624,734,2623.58,735.12,16.488462,82.357692,26,-43.57,-81.98,-17.92,57.75,761.39,1.27,14.07,42.23,rough
6022,2944,734,2943.62,732.19,16.78125,114.3625,16,-453.97,-993.19,-157.92,87.0,4057.8,1.2,13.37,37.92,severe
6023,3354,734,3353.12,735.12,16.4875,155.3125,24,-256.22,-1074.47,333.47,88.25,4396.18,1.18,13.09,37.92,severe
6024,454,748,453.67,748.67,15.133333,-134.633333,3,-298.84,-330.68,-236.05,77.18,883.33,1.0,11.12,38.45,severe
6025,466,746,466.94,747.83,15.216667,-133.305556,18,-218.36,-443.04,-72.36,82.24,920.67,1.05,11.63,37.93,severe
6026,476,746,476.75,747.38,15.2625,-132.325,8,-212.15,-430.03,-52.51,86.04,1168.84,1.0,11.12,37.93,severe
6027,480,749,478.64,749.64,15.036364,-132.136364,11,-142.9,-339.17,1.28,85.61,1031.81,1.0,11.12,37.93,severe
6028,499,742,500.85,739.23,16.076923,-129.915385,13,-67.62,-354.03,138.81,81.7,900.73,1.11,12.33,37.93,severe
6029,505,744,507.15,742.54,15.746154,-129.284615,13,-119.81,-236.6,-1.16,80.35,700.86,1.0,11.12,44.13,rough
6030,513,744,512.29,745.57,15.442857,-128.771429,14,-60.03,-214.87,93.52,79.74,664.81,1.03,11.45,45.25,rough
6031,523,744,522.0,742.36,15.764286,-127.8,14,-73.93,-346.0,199.94,82.34,1086.79,1.03,11.45,37.93,severe
6032,533,742,533.83,739.22,16.078261,-126.617391,23,-121.24,-350.4,-2.59,79.79,744.58,1.1,12.29,42.76,rough
6033,544,743,543.67,743.75,15.625,-125.633333,12,-326.46,-477.88,-226.4,81.8,654.29,1.0,11.12,45.58,rough
6034,564,744,564.94,743.94,15.605882,-123.505882,17,-108.23,-287.85,-11.38,81.93,721.39,1.02,11.39,43.49,rough
6035,573,744,571.47,746.0,15.4,-122.853333,15,-148.27,-267.47,-32.01,78.83,504.32,1.0,11.12,50.24,rough
6036,583,745,580.55,747.05,15.295,-121.945,20,-116.82,-286.09,-18.7,81.69,663.19,1.08,12.04,45.3,rough
6037,594,745,592.94,745.78,15.422222,-120.705556,18,-165.77,-358.86,-87.42,78.06,685.76,1.05,11.63,44.6,rough
6038,602,746,602.57,743.74,15.625714,-119.742857,35,22.85,-222.77,253.95,80.11,984.93,1.06,11.78,37.8,severe
6039,613,746,614.86,745.36,15.463793,-118.513793,58,409.97,-196.91,1013.95,85.08,1383.39,1.5,16.71,35.59,severe
6040,624,743,623.01,742.75,15.724752,-117.69901,101,1063.29,554.14,1657.9,83.32,1230.13,4.53,50.32,31.72,severe
6041,630,745,629.43,744.72,15.528261,-117.056522,46,630.51,-57.99,1344.97,86.76,1635.45,1.95,21.67,34.32,severe
6042,836,746,835.05,744.8,15.52,-96.495,20,302.75,61.28,467.98,83.54,924.9,1.15,12.83,36.22,severe
6043,1586,747,1586.36,748.64,15.136364,-21.363636,11,-423.69,-743.5,-0.09,88.5,3761.2,1.04,11.54,37.93,severe
6044,1812,749,1811.67,750.0,15.0,1.166667,3,-454.58,-521.89,-384.68,81.57,1398.79,1.0,11.12,37.93,severe
6045,2059,743,2059.59,740.88,15.911765,25.958824,17,209.13,-33.45,599.92,85.6,1815.58,1.1,12.2,36.75,severe
6046,2064,744,2064.93,742.44,15.755814,26.493023,43,765.21,25.61,1445.56,85.78,1705.89,1.7,18.92,33.58,severe
6047,2071,745,2072.04,744.07,15.593407,27.204396,91,1204.05,495.32,1598.0,83.29,1201.8,4.85,53.96,30.9,severe
6048,2082,743,2081.69,743.76,15.623853,28.168807,109,1060.42,747.84,1462.93,78.82,722.6,7.69,85.51,37.04,severe
6049,2094,744,2093.54,743.77,15.623148,29.353704,108,723.38,480.0,1190.34,75.71,574.73,13.0,144.52,43.18,rough
6050,2104,746,2104.51,744.84,15.516,30.451,100,615.82,432.81,833.88,73.97,394.16,10.49,116.61,49.57,rough
6051,2114,742,2114.87,743.04,15.696154,31.486538,104,605.84,395.72,847.28,70.44,471.2,6.98,77.61,47.47,rough
6052,2126,741,2125.09,741.22,15.877778,32.508642,81,705.01,400.58,1120.35,77.37,769.1,7.4,82.25,37.61,severe
6053,2132,746,2132.51,745.33,15.467164,33.250746,67,599.61,244.72,1073.69,83.41,880.38,3.4,37.8,35.01,severe
6054,2141,742,2141.09,744.75,15.525373,34.108955,67,320.32,-49.71,690.87,83.32,776.97,2.09,23.26,39.89,severe
6055,2150,743,2148.48,744.19,15.581034,34.848276,58,-19.86,-150.4,125.23,55.15,479.61,1.42,15.74,50.98,rough
6056,2235,740,2235.91,738.09,16.191176,43.591176,34,355.68,-89.3,902.06,86.85,1500.02,1.61,17.95,35.89,severe
6057,2244,745,2246.09,743.51,15.649091,44.609091,55,448.38,-260.23,1201.33,87.26,1909.04,1.84,20.49,35.36,severe
6058,2256,742,2255.11,742.52,15.747887,45.511268,71,418.52,-255.32,1126.97,85.7,1503.75,1.95,21.66,35.52,severe
6059,2266,740,2264.72,740.16,15.984375,46.471875,32,271.71,-194.21,649.09,85.79,1111.96,1.88,20.9,36.35,severe
6060,2274,742,2272.96,740.27,15.973077,47.296154,26,213.43,-84.08,377.19,84.39,872.75,1.63,18.15,37.54,severe
6061,2284,742,2285.83,740.33,15.966667,48.583333,12,109.03,-104.03,290.09,83.61,696.05,1.4,15.59,43.64,rough
6062,2292,740,2292.5,739.28,16.072,49.25,50,202.31,-3.1,327.35,73.92,477.97,2.95,32.76,49.8,rough
6063,2305,745,2305.5,743.8,15.62,50.55,10,-82.71,-109.1,-35.24,66.36,273.84,1.0,11.12,57.41,rough
6064,2311,749,2310.12,750.15,14.984615,51.011538,26,16.29,-83.51,139.96,75.95,318.34,1.68,18.72,55.89,rough
6065,2347,749,2347.14,750.86,14.914286,54.714286,35,85.76,-107.92,211.21,80.94,670.48,1.69,18.75,44.55,rough
6066,2357,741,2359.59,740.41,15.959375,55.959375,32,66.6,-39.41,172.57,79.32,565.99,1.45,16.18,47.92,rough
6067,2362,746,2362.92,744.88,15.511667,56.291667,60,210.41,-53.36,318.82,73.84,548.57,3.39,37.75,47.52,rough
6068,2373,741,2371.57,741.91,15.809091,57.156818,88,104.94,14.58,167.31,43.46,174.41,5.83,64.83,59.6,moderate
6069,2381,745,2381.34,745.74,15.426364,58.133636,110,70.93,-52.32,142.6,55.27,187.43,7.03,78.21,59.3,moderate
6070,2394,744,2391.26,744.4,15.559574,59.125532,47,-35.18,-126.9,24.4,58.91,351.6,2.65,29.43,54.89,rough
6071,2407,740,2407.0,738.26,16.173684,60.7,19,-59.99,-104.98,-38.69,52.51,357.22,1.94,21.59,54.76,rough
6072,2412,740,2413.71,738.91,16.108824,61.370588,34,-52.36,-71.91,-33.27,38.8,368.82,2.3,25.55,54.37,rough
6073,2425,743,2425.47,740.24,15.975862,62.546552,58,-53.8,-230.98,-25.01,38.88,320.29,2.23,24.84,55.89,rough
6074,2436,741,2435.27,741.2,15.880357,63.526786,56,-40.6,-140.08,-8.1,48.71,420.28,2.91,32.36,52.73,rough
6075,2444,741,2445.39,742.09,15.790541,64.539189,74,131.47,-73.67,781.55,77.07,820.32,4.04,44.9,39.47,severe
6076,2455,745,2454.56,744.37,15.562617,65.456075,107,779.89,176.72,1250.81,81.62,944.67,12.34,137.27,32.79,severe
6077,2463,745,2463.41,743.39,15.660976,66.341463,82,731.58,413.34,1270.11,79.01,688.47,20.83,231.67,39.08,severe
6078,2471,747,2472.57,745.99,15.400935,67.257009,107,643.71,255.01,951.99,76.26,650.65,28.23,313.96,40.25,severe
6079,2486,741,2483.68,743.47,15.653247,68.367532,77,185.1,120.45,423.08,56.95,416.9,39.15,435.3,49.38,rough
6080,2492,741,2492.56,742.53,15.747126,69.256322,87,315.81,111.38,828.45,75.69,606.78,46.83,520.69,42.22,rough
6081,2501,742,2502.0,743.29,15.670629,70.2,143,333.33,107.82,754.44,76.85,507.37,45.41,504.93,45.31,rough
6082,2515,741,2513.24,741.95,15.804545,71.323636,110,219.42,111.1,650.12,67.05,576.38,37.67,418.85,44.32,rough
6083,2521,745,2521.21,746.06,15.394382,72.121348,89,296.99,197.09,427.72,71.49,493.78,37.12,412.78,46.49,rough
6084,2531,747,2531.46,746.28,15.372277,73.145545,101,347.36,176.0,732.68,76.23,778.81,31.14,346.25,37.74,severe
6085,2546,745,2544.7,743.82,15.618182,74.47,110,870.32,156.7,1522.01,81.99,1152.34,20.89,232.25,31.71,severe
6086,2554,744,2554.43,744.92,15.508,75.443,100,335.35,92.64,1136.48,74.51,724.54,19.1,212.43,40.3,severe
6087,2562,741,2562.83,742.89,15.710843,76.283133,83,310.44,163.86,519.73,69.76,392.44,18.36,204.14,50.82,rough
6088,2573,746,2573.8,745.58,15.441584,77.380198,101,121.56,44.5,244.35,58.93,219.88,21.61,240.34,57.03,rough
6089,2586,741,2584.33,741.61,15.83871,78.433333,93,14.98,-23.12,54.03,38.58,121.45,14.95,166.21,61.14,moderate
6090,2591,745,2591.75,745.2,15.48,79.175294,85,-20.88,-40.55,17.36,25.02,71.72,10.21,113.54,63.09,moderate
6091,2601,741,2601.33,742.01,15.798925,80.133333,93,-23.05,-59.34,270.44,37.85,230.31,3.81,42.34,58.58,moderate
6092,2615,741,2613.92,743.3,15.670476,81.392381,105,117.3,-70.29,815.99,71.31,634.72,2.93,32.54,45.4,rough
6093,2624,744,2623.1,744.71,15.528814,82.310169,59,51.99,-61.75,251.98,74.06,429.64,1.86,20.7,52.22,rough
6094,2636,746,2634.16,747.76,15.224,83.416,25,-58.14,-112.36,-16.67,63.25,1368.7,1.11,12.3,37.93,severe
6095,2946,745,2942.4,743.0,15.7,114.24,5,-1313.54,-1827.98,-1076.0,83.53,3366.18,1.0,11.12,37.93,severe
6096,431,754,432.61,753.33,14.666667,-136.738889,18,297.54,-95.44,753.4,87.92,1704.67,1.18,13.12,36.25,severe
6097,443,752,444.75,752.62,14.7375,-135.525,8,-192.78,-368.14,-80.5,81.66,660.05,1.0,11.12,45.4,rough
6098,454,750,450.17,750.67,14.933333,-134.983333,6,-190.73,-438.92,-72.07,83.56,819.68,1.07,11.89,40.43,severe
6099,464,755,465.1,758.4,14.16,-133.49,10,-178.1,-385.09,-53.43,81.56,927.24,1.04,11.58,37.93,severe
6100,474,755,470.79,755.29,14.471429,-132.921429,14,-393.25,-700.62,-136.53,84.51,954.01,1.03,11.45,37.93,severe
6101,480,757,480.9,756.4,14.36,-131.91,10,-78.06,-266.8,142.19,87.6,1035.36,1.08,12.04,37.93,severe
6102,500,752,500.0,752.0,14.8,-130.0,1,-463.83,-463.83,-463.83,80.46,618.11,1.0,11.12,46.7,rough
6103,516,750,515.53,748.32,15.168421,-128.447368,19,-45.85,-279.16,121.25,81.36,1004.75,1.02,11.36,37.93,severe
6104,565,756,567.75,755.67,14.433333,-123.225,24,-184.87,-704.51,28.72,81.54,1264.03,1.02,11.31,37.93,severe
6105,578,758,575.57,758.14,14.185714,-122.442857,35,125.83,-342.06,478.57,84.42,1264.65,1.32,14.66,37.2,severe
6106,581,758,581.11,760.68,13.931579,-121.889474,19,516.51,-73.62,908.37,86.56,1349.1,2.18,24.28,34.95,severe
6107,597,758,598.0,760.42,13.958333,-120.2,12,237.06,-212.24,592.2,86.69,1315.87,1.47,16.36,36.57,severe
6108,605,754,607.38,756.62,14.338462,-119.261538,26,292.45,-189.83,773.91,86.87,1613.98,1.19,13.21,36.28,severe
6109,615,757,613.78,757.32,14.267901,-118.622222,81,961.71,84.87,1255.75,81.7,1271.98,3.55,39.48,32.35,severe
6110,621,755,621.1,753.25,14.675362,-117.889855,69,878.84,-157.65,1503.74,84.04,1566.05,3.18,35.38,32.84,severe
6111,631,753,628.29,751.75,14.825,-117.170833,24,394.5,-120.49,1131.47,85.81,1611.25,1.64,18.21,35.67,severe
6112,833,751,832.88,750.25,14.975,-96.7125,8,145.54,-284.85,413.91,86.02,1540.86,1.1,12.27,37.11,severe
6113,1564,754,1564.25,753.5,14.65,-23.575,4,-1159.0,-1867.89,-749.43,88.85,3361.59,1.0,11.12,37.93,severe
6114,1582,755,1581.5,756.25,14.375,-21.85,4,-1097.75,-1494.65,-862.17,87.86,2881.99,1.0,11.12,37.93,severe
6115,1813,753,1811.17,753.17,14.683333,1.116667,6,-635.51,-787.3,-468.63,85.13,1394.5,1.0,11.12,37.93,severe
6116,2066,750,2067.65,749.47,15.052941,26.764706,17,188.23,-58.64,431.02,86.43,1831.58,1.13,12.59,36.87,severe
6117,2075,754,2076.76,752.43,14.757143,27.67619,63,652.91,-143.56,1407.92,86.78,1535.84,1.73,19.23,34.21,severe
6118,2087,754,2085.17,752.89,14.710938,28.517188,64,1180.76,722.18,1486.39,81.88,897.38,5.79,64.42,31.05,severe
6119,2091,754,2091.89,753.32,14.667692,29.189231,65,738.86,486.77,1045.53,80.47,651.3,11.36,126.32,40.82,severe
6120,2101,752,2100.95,752.42,14.7575,30.095,80,600.69,422.21,849.13,73.69,393.63,16.94,188.34,49.25,rough
6121,2113,754,2113.21,754.08,14.591667,31.321212,132,469.62,301.55,679.51,70.15,327.8,16.84,187.28,52.04,rough
6122,2125,751,2123.83,751.99,14.800847,32.383051,118,506.51,241.26,971.02,74.88,522.7,11.5,127.85,46.12,rough
6123,2133,752,2133.36,752.84,14.715584,33.336364,77,343.7,208.24,513.64,72.01,467.53,5.78,64.31,49.14,rough
6124,2141,757,2142.09,755.31,14.468539,34.208989,89,190.15,56.65,388.68,70.2,404.63,2.26,25.1,52.19,rough
6125,2153,755,2150.2,754.05,14.595,35.02,40,9.39,-214.3,244.87,75.37,622.14,1.45,16.13,46.5,rough
6126,2164,756,2162.45,757.62,14.237931,36.244828,29,313.62,31.5,674.59,86.55,1170.01,1.63,18.12,36.13,severe
6127,2170,759,2168.44,760.44,13.955556,36.844444,9,196.36,-152.81,582.66,84.73,1152.61,1.16,12.87,36.82,severe
6128,2259,758,2260.71,758.74,14.125806,46.070968,31,364.78,-177.07,1168.92,87.41,1970.97,2.16,24.03,35.8,severe
6129,2264,754,2265.3,755.11,14.488679,46.530189,53,673.57,-192.99,1445.16,87.13,1848.85,2.47,27.41,34.05,severe
6130,2273,751,2274.43,753.24,14.676087,47.443478,92,426.53,-102.69,897.45,81.88,1234.84,3.04,33.84,35.4,severe
6131,2285,753,2285.08,753.91,14.609286,48.507857,140,218.25,-4.18,438.64,75.27,551.29,3.0,33.34,47.42,rough
6132,2297,752,2296.28,752.0,14.8,49.628333,60,60.65,-72.18,169.14,77.25,370.73,1.78,19.78,54.01,rough
6133,2302,753,2302.82,754.68,14.531667,50.281667,60,1.74,-88.85,108.94,69.46,321.66,1.63,18.18,55.87,rough
6134,2313,753,2312.32,755.18,14.482143,51.232143,56,62.97,-110.1,155.51,69.52,281.53,2.63,29.3,56.71,rough
6135,2324,754,2326.07,754.55,14.544828,52.606897,58,26.4,-82.52,148.92,73.58,304.52,1.85,20.56,56.25,rough
6136,2337,752,2335.07,753.62,14.638333,53.506667,60,75.93,-55.9,148.24,68.98,353.76,2.43,27.07,54.4,rough
6137,2342,755,2342.57,755.56,14.444444,54.257143,63,128.26,-17.73,403.69,72.86,515.3,2.91,32.33,49.05,rough
6138,2352,759,2351.24,759.37,14.062857,55.124286,70,232.02,-126.76,443.7,81.01,707.76,2.72,30.22,42.49,rough
6139,2366,750,2367.48,749.0,15.1,56.748077,52,117.46,-115.32,294.47,73.8,567.4,4.03,44.79,47.42,rough
6140,2372,755,2373.18,753.47,14.652941,57.317647,68,114.42,-178.78,223.63,72.71,521.06,4.01,44.54,48.88,rough
