cell_id,x,y,lat,lon,area_px,elevation_m,slope_deg,ruggedness_m,coast_distance_km,traversal_cost,settlement_desirability,population_weight,population_estimate
1083,1393.07,561.84,15.790357,66.887916,963,518.39,57.8,216.22,281.95,54.67,0.26711,0.000103,43.22
1084,1427.95,552.33,15.940968,67.440141,1141,305.6,41.94,157.65,343.32,51.12,0.29749,0.000115,48.13
1085,1459.86,557.87,15.853215,67.945348,1099,178.73,20.05,69.48,394.98,37.28,0.36941,0.000142,59.77
1086,1490.87,562.0,15.787919,68.436186,717,126.82,5.7,14.81,439.75,11.26,0.58834,0.000227,95.19
1087,1520.56,560.47,15.812106,68.906292,931,135.24,15.19,55.52,485.43,28.45,0.44165,0.00017,71.46
1088,1550.21,564.12,15.754249,69.375584,1064,352.5,55.12,301.1,524.99,56.52,0.25583,9.9e-05,41.39
1089,1582.87,564.71,15.744941,69.892713,1066,466.54,54.95,238.6,520.1,55.1,0.26468,0.000102,42.82
1090,1618.72,559.47,15.827861,70.460258,1143,238.06,56.0,260.37,469.39,54.29,0.27439,0.000106,44.39
1091,1651.71,565.27,15.736176,70.982494,1197,142.04,33.38,111.11,440.63,48.34,0.32174,0.000124,52.06
1092,1682.16,562.8,15.775182,71.464463,1009,179.75,30.05,85.93,406.62,47.71,0.32606,0.000126,52.76
1093,1707.47,557.1,15.865497,71.865253,1033,288.72,47.91,234.27,372.96,53.71,0.27794,0.000107,44.97
1094,1744.11,558.02,15.850888,72.4453,765,405.18,56.93,303.01,341.56,56.95,0.2518,9.7e-05,40.74
1095,1772.65,553.15,15.927985,72.897009,889,945.47,72.0,909.61,314.19,78.97,0.10446,4e-05,16.9
1096,1808.01,558.38,15.845211,73.456932,899,927.95,69.09,566.38,283.83,69.88,0.15278,5.9e-05,24.72
1097,1841.05,562.19,15.784823,73.979986,1048,1061.95,72.93,538.21,244.45,69.82,0.15136,5.8e-05,24.49
1098,1875.59,556.88,15.868882,74.526746,1068,1368.28,76.98,674.2,199.16,76.75,0.10302,4e-05,16.67
1099,1907.76,563.5,15.764162,75.036052,946,809.14,70.0,608.34,184.73,70.55,0.15001,5.8e-05,24.27
1100,1933.24,554.02,15.914133,75.439299,812,476.39,59.07,348.41,160.15,59.05,0.23523,9.1e-05,38.06
1101,1961.85,555.06,15.897743,75.892231,1102,477.65,61.86,288.14,166.42,56.93,0.25085,9.7e-05,40.59
1102,1997.8,557.1,15.865481,76.461409,951,286.1,52.26,182.16,185.28,51.85,0.29218,0.000113,47.27
1103,2027.97,565.64,15.730266,76.93906,831,163.04,41.78,143.56,201.27,49.64,0.31128,0.00012,50.36
1104,2058.6,555.75,15.886764,77.423986,868,104.42,34.64,109.35,188.21,48.02,0.32488,0.000125,52.56
1105,2095.63,555.84,15.88542,78.010147,1231,31.16,17.52,41.4,171.55,31.09,0.42207,0.000163,68.29
1106,2128.22,561.4,15.797438,78.526058,1076,9.21,14.95,35.11,164.22,26.47,0.46058,0.000177,74.52
1107,2155.5,550.61,15.968225,78.958032,984,-10.88,8.23,20.22,133.36,13.6,0.56362,0.000217,91.19
1108,2184.87,567.69,15.697739,79.423,1087,-33.79,3.93,9.46,118.55,5.29,0.63297,0.000244,102.41
1109,2216.23,558.74,15.839524,79.919396,914,-36.93,7.0,18.38,90.73,9.43,0.58833,0.000227,95.19
1110,2250.6,563.82,15.759046,80.463479,1302,-33.82,10.29,28.45,48.55,13.38,0.59709,0.000291,122.34
1111,2289.79,555.37,15.892904,81.083963,1157,330.22,58.37,542.31,50.23,60.13,0.24448,0.000117,49.02
1112,2324.04,556.43,15.876081,81.626165,794,261.85,73.83,541.42,20.56,58.3,0.33796,0.000224,94.03
1113,2351.77,567.04,15.708152,82.065116,892,116.93,62.83,313.83,15.71,49.04,0.44566,0.00033,138.62
1114,2373.27,563.48,15.764523,82.405401,381,21.07,57.38,239.1,8.18,45.39,0.53005,0.000462,194.02
1115,4377.0,567.0,15.70872,114.126482,49,-74.47,69.19,1418.12,3.0,65.13,0.41204,0.000396,166.41
1116,11.92,586.98,15.392491,45.023007,527,600.46,78.34,818.62,17.52,70.32,0.2683,0.00019,79.91
1117,42.24,583.34,15.450077,45.503021,530,547.89,79.98,879.49,12.89,69.8,0.3015,0.000238,99.99
1118,76.41,574.18,15.59504,46.043935,271,245.73,75.99,652.56,8.72,61.6,0.38544,0.000332,139.56
1119,181.62,605.53,15.098736,47.70953,145,181.65,80.42,806.25,6.47,66.49,0.37124,0.000335,140.52
1120,200.37,609.14,15.041577,48.00639,459,289.31,69.14,445.19,13.68,54.78,0.40822,0.000317,133.02
1121,240.15,605.72,15.095721,48.636117,438,197.92,60.38,345.75,11.62,50.54,0.459,0.000373,156.48
1122,262.87,606.81,15.078456,48.99582,266,100.06,61.13,263.9,10.48,46.92,0.49947,0.000415,174.43
1123,304.93,599.98,15.186687,49.661577,366,98.21,57.3,243.47,11.14,46.21,0.50107,0.000411,172.58
1124,327.89,600.84,15.173052,50.025088,349,10.75,55.26,187.2,7.66,43.46,0.55082,0.000485,203.71
1125,363.42,584.95,15.424475,50.587645,111,-14.36,62.93,213.04,3.85,44.04,0.57305,0.000543,227.88
1126,406.23,606.44,15.084346,51.265315,300,-36.43,27.42,92.29,7.46,39.77,0.58587,0.000518,217.53
1127,606.08,613.7,14.969419,54.429193,263,89.94,53.4,228.63,13.44,45.73,0.48959,0.000382,160.4
1128,621.5,607.6,15.065955,54.673249,118,126.8,71.35,428.76,7.25,52.79,0.47068,0.000418,175.48
1129,638.83,611.79,14.999594,54.947533,155,161.19,61.89,476.76,8.63,54.79,0.44388,0.000383,161.01
1130,704.35,577.32,15.545326,55.984793,548,142.77,48.82,245.43,16.39,46.83,0.4593,0.000335,140.58
1131,723.71,596.45,15.242508,56.291386,928,264.04,42.53,173.57,30.95,45.77,0.41036,0.000245,103.01
1132,748.61,589.89,15.34635,56.685518,999,230.49,43.6,150.17,57.29,45.88,0.33648,0.000146,61.24
1133,787.7,595.68,15.254715,57.304405,1091,117.33,23.7,60.46,87.23,39.45,0.35165,0.000135,56.9
1134,818.42,586.6,15.398414,57.790689,840,118.07,27.72,66.37,107.81,44.39,0.34034,0.000131,55.07
1135,843.64,590.79,15.332083,58.189866,699,95.59,25.05,63.54,70.96,40.93,0.34925,0.000135,56.51
1136,874.97,590.37,15.338773,58.685871,776,-3.56,14.61,37.48,36.35,20.51,0.57168,0.000322,135.41
1137,904.94,585.54,15.415231,59.160447,681,-29.32,10.63,33.77,20.3,12.91,0.69029,0.000458,192.54
1138,925.11,579.46,15.511448,59.479709,180,-43.39,14.56,47.69,9.63,19.33,0.70971,0.000601,252.26
1139,1137.4,571.6,15.635973,62.840525,42,-60.83,6.18,19.83,2.76,4.05,0.90613,0.000875,367.55
1140,1165.71,574.19,15.594898,63.288602,374,-51.77,8.31,51.35,13.37,9.23,0.775,0.000605,254.3
1141,1184.98,572.68,15.618848,63.593693,356,-43.96,10.33,38.98,14.34,12.22,0.73984,0.000566,237.52
1142,1237.13,593.96,15.281854,64.419328,472,-38.06,14.9,50.9,13.39,20.21,0.67384,0.000526,221.01
1143,1259.28,587.67,15.381479,64.769981,939,186.63,55.56,305.58,49.71,50.74,0.31956,0.000154,64.51
1144,1299.11,597.34,15.228457,65.400467,1033,1012.61,71.28,492.64,115.77,66.01,0.16837,6.5e-05,27.24
1145,1326.01,590.63,15.334589,65.826251,798,1051.33,66.2,308.23,163.07,61.61,0.20808,8e-05,33.67
1146,1360.15,596.59,15.240217,66.366811,909,1016.46,69.88,416.19,212.84,65.19,0.18345,7.1e-05,29.68
1147,1389.21,587.42,15.385411,66.826831,852,729.05,61.18,259.79,265.22,57.66,0.24153,9.3e-05,39.08
1148,1418.28,586.9,15.39369,67.287057,896,678.41,59.04,237.7,310.0,56.53,0.25068,9.7e-05,40.56
1149,1450.36,588.64,15.366127,67.794932,1063,484.53,56.4,238.11,355.07,55.2,0.2636,0.000102,42.65
1150,1485.62,587.78,15.379797,68.353052,938,246.71,37.39,178.65,408.69,51.46,0.29585,0.000114,47.87
1151,1514.06,591.54,15.320249,68.803269,906,231.96,48.41,164.52,450.03,50.85,0.30074,0.000116,48.66
1152,1552.35,591.43,15.321895,69.409522,796,134.13,28.43,104.55,511.53,48.06,0.3241,0.000125,52.44
1153,1583.26,596.02,15.249254,69.898901,904,223.6,49.93,220.77,546.56,52.79,0.28602,0.00011,46.28
1154,1614.68,592.84,15.29972,70.396224,1136,391.46,62.49,293.72,518.29,56.53,0.25515,9.8e-05,41.28
1155,1647.87,599.24,15.198342,70.921659,1016,273.83,57.23,240.73,493.18,53.84,0.27721,0.000107,44.85
1156,1681.16,596.78,15.237348,71.448642,1197,205.01,40.28,119.14,456.18,49.06,0.31508,0.000121,50.98
1157,1714.02,597.86,15.220118,71.968863,990,368.89,57.92,219.81,427.61,53.76,0.27633,0.000106,44.71
1158,1737.42,583.23,15.451817,72.339322,1062,240.57,31.71,100.49,386.54,48.65,0.31772,0.000122,51.41
1159,1773.59,586.51,15.399911,72.911921,1358,290.13,36.86,109.45,360.08,49.31,0.31177,0.00012,50.44
1160,1811.79,587.08,15.390768,73.516752,1141,283.64,42.19,149.37,311.49,50.68,0.30127,0.000116,48.74
1161,1844.23,595.5,15.257537,74.030283,972,320.7,48.25,290.69,285.45,55.93,0.26072,0.0001,42.18
1162,1872.69,588.36,15.370569,74.480799,1072,674.06,65.65,469.8,248.72,64.71,0.19173,7.4e-05,31.02
1163,1902.82,595.77,15.253196,74.957853,992,379.74,56.44,240.51,241.4,54.56,0.27007,0.000104,43.7
1164,1934.43,588.99,15.360583,75.458255,987,223.61,38.72,140.69,221.08,49.95,0.30785,0.000119,49.81
1165,1966.7,585.16,15.421229,75.969121,1056,289.03,46.91,163.57,219.58,51.22,0.29702,0.000114,48.06
1166,2003.68,587.2,15.388931,76.554489,1074,269.2,43.98,132.19,237.8,49.97,0.30698,0.000118,49.67
1167,2035.44,595.92,15.250867,77.057308,1017,151.78,34.86,104.81,255.08,48.19,0.32278,0.000124,52.23
1168,2067.23,584.14,15.437405,77.560554,1165,102.17,29.94,83.66,233.57,47.1,0.33218,0.000128,53.75
1169,2095.36,595.28,15.261022,78.005887,1240,68.31,33.17,110.51,229.0,47.81,0.32711,0.000126,52.93
1170,2127.61,594.71,15.269984,78.516516,828,9.71,12.27,28.45,183.01,21.8,0.49974,0.000193,80.86
1171,2155.72,585.2,15.420549,78.961456,1005,-10.0,7.67,18.24,142.68,13.04,0.57126,0.00022,92.43
1172,2196.86,597.18,15.230975,79.612749,984,-36.69,4.01,8.98,70.24,3.24,0.63716,0.000245,103.09
1173,2223.07,585.64,15.413682,80.027687,757,-50.55,3.39,7.66,56.08,1.45,0.68032,0.0003,125.97
1174,2245.84,596.04,15.249005,80.388095,719,-58.04,1.93,4.68,18.82,0.0,0.83986,0.000577,242.15
1175,2284.82,583.26,15.451257,81.005185,870,-42.9,11.74,32.0,18.87,14.53,0.68521,0.00047,197.31
1176,2315.84,588.36,15.370583,81.496253,955,-20.24,17.5,71.06,31.58,26.14,0.53758,0.000319,134.05
1177,2346.02,594.73,15.269685,81.974023,995,63.99,37.5,191.62,36.23,45.26,0.40299,0.000228,95.58
1178,2381.58,591.6,15.319244,82.537031,852,65.8,56.04,306.49,9.56,48.15,0.4958,0.00042,176.48
1179,2413.5,594.37,15.275474,83.042402,744,-28.34,28.75,99.2,9.05,40.14,0.57114,0.000489,205.43
1180,2445.23,597.24,15.230045,83.54461,186,-40.35,33.85,109.32,4.4,40.21,0.60383,0.000566,237.69
1181,2458.14,608.27,15.055379,83.74912,215,-32.42,24.81,79.44,8.69,37.43,0.58485,0.000505,211.9
1182,94.47,635.62,14.622456,46.329904,245,557.4,78.78,939.94,12.94,69.86,0.30053,0.000237,99.56
1183,113.97,630.15,14.709033,46.638561,339,248.37,77.67,722.15,8.83,64.08,0.36456,0.000314,131.71
1184,148.88,628.08,14.741738,47.19119,980,448.57,61.34,380.21,23.74,54.04,0.36012,0.000231,97.2
1185,178.08,622.91,14.823567,47.653532,779,476.45,56.4,265.77,31.18,50.51,0.36737,0.000219,91.99
1186,207.41,630.95,14.696398,48.117823,717,359.74,47.87,183.18,37.12,47.05,0.3808,0.000213,89.43
1187,232.2,623.6,14.812631,48.510175,850,310.65,40.17,143.45,37.65,45.33,0.39419,0.000219,92.03
1188,264.76,631.2,14.692352,49.025772,1009,196.54,45.96,166.82,24.81,44.79,0.43732,0.000278,116.81
1189,308.37,621.5,14.845996,49.716115,738,140.78,40.34,169.48,19.7,44.27,0.45866,0.000308,129.3
1190,336.22,626.39,14.768525,50.156968,919,61.09,37.34,123.28,21.22,42.16,0.47245,0.000311,130.64
1191,373.77,625.21,14.787149,50.751449,305,41.16,60.67,226.12,9.38,45.13,0.52367,0.000445,187.09
1192,393.85,620.99,14.853942,51.069372,666,70.26,40.58,135.98,19.36,42.59,0.47656,0.000323,135.52
1193,425.07,626.39,14.768559,51.563603,111,-35.98,48.84,147.72,3.68,41.57,0.5967,0.000567,238.02
1194,473.58,630.09,14.709869,52.331489,433,25.77,49.46,163.38,9.17,42.79,0.54587,0.000466,195.86
1195,487.21,629.97,14.711872,52.547293,220,-6.12,58.49,207.98,5.31,43.98,0.5631,0.000519,217.92
1196,520.96,624.71,14.795055,53.081639,531,46.84,44.35,145.03,15.11,42.55,0.50633,0.00038,159.71
1197,552.82,629.72,14.71586,53.585914,712,71.26,46.96,155.91,15.81,43.14,0.49602,0.000366,153.92
1198,588.91,628.51,14.734999,54.157368,956,81.06,39.72,122.53,25.85,42.47,0.45585,0.000287,120.52
1199,624.3,622.99,14.822351,54.71757,574,211.17,34.72,140.65,20.74,43.79,0.45734,0.000302,127.03
1200,645.33,625.69,14.779628,55.050514,263,119.98,66.8,407.78,8.33,52.05,0.4698,0.000408,171.45
1201,722.53,615.15,14.946439,56.272617,324,112.95,66.01,458.99,8.29,53.81,0.45525,0.000396,166.27
1202,758.52,620.59,14.860347,56.842368,833,96.73,46.89,192.24,22.67,44.91,0.4443,0.000288,121.16
1203,785.3,621.85,14.840322,57.266381,714,208.91,40.04,105.81,54.48,44.04,0.35926,0.000162,68.03
1204,810.72,628.48,14.735444,57.668825,962,140.29,30.66,80.13,62.09,42.99,0.34777,0.00014,58.92
1205,839.87,616.19,14.929977,58.130271,1052,26.92,22.51,58.47,56.0,35.39,0.39328,0.000174,72.91
1206,872.85,610.89,15.013891,58.652363,493,-37.72,15.92,45.11,11.82,21.62,0.67262,0.000544,228.32
1207,1237.91,619.02,14.885116,64.431571,322,-51.66,10.65,67.46,10.34,13.54,0.75775,0.000632,265.41
1208,1259.35,617.12,14.915222,64.77098,869,-24.55,13.84,54.67,43.64,20.02,0.55389,0.000287,120.62
1209,1289.52,625.46,14.78331,65.248637,1205,258.59,58.46,373.81,80.88,55.03,0.24946,9.6e-05,40.36
1210,1329.06,621.59,14.844576,65.874691,987,1375.62,72.37,524.59,144.42,70.92,0.13694,5.3e-05,22.16
1211,1360.4,624.31,14.801475,66.370719,1074,1306.26,72.85,482.11,189.67,69.52,0.14993,5.8e-05,24.26
1212,1396.09,621.66,14.84339,66.935782,1087,962.07,68.94,408.43,244.27,64.53,0.18878,7.3e-05,30.54
1213,1423.8,617.61,14.907529,67.374452,908,833.51,58.95,248.66,289.01,57.99,0.23751,9.1e-05,38.43
1214,1457.1,617.22,14.913708,67.901687,1175,697.41,64.61,335.03,340.86,60.11,0.22417,8.6e-05,36.27
1215,1490.62,623.84,14.80889,68.432313,1005,617.25,67.99,397.69,390.01,61.77,0.21341,8.2e-05,34.53
1216,1524.31,617.01,14.917054,68.965576,1079,478.48,63.53,334.5,448.85,58.57,0.2387,9.2e-05,38.62
1217,1554.58,619.15,14.883063,69.444782,945,332.29,54.51,263.99,496.02,55.07,0.26702,0.000103,43.2
1218,1582.95,628.84,14.7297,69.893924,1076,412.39,61.98,313.73,535.86,57.38,0.2485,9.6e-05,40.21
1219,1620.56,623.5,14.814222,70.489306,1008,563.48,70.71,454.38,554.85,63.4,0.20259,7.8e-05,32.78
1220,1654.34,629.77,14.714947,71.024042,814,396.98,67.58,360.1,530.29,58.91,0.23745,9.1e-05,38.42
1221,1681.21,629.57,14.718225,71.449436,785,155.71,43.05,152.63,504.17,49.9,0.30932,0.000119,50.05
1222,1707.27,629.05,14.726427,71.862099,820,259.08,43.19,129.27,481.44,49.79,0.30851,0.000119,49.91
1223,1739.07,619.17,14.882792,72.365489,1043,332.59,54.72,201.39,440.32,52.85,0.28378,0.000109,45.91
1224,1775.32,620.67,14.859138,72.93931,1152,361.7,59.97,285.42,398.09,56.03,0.25935,0.0001,41.96
1225,1809.19,622.04,14.837437,73.475541,1395,295.92,51.93,243.21,359.77,54.08,0.27504,0.000106,44.5
1226,1842.44,628.1,14.741431,74.001915,960,143.19,26.86,91.53,335.08,47.66,0.32708,0.000126,52.92
1227,1871.93,624.4,14.799987,74.468716,1002,240.6,49.39,170.29,306.24,51.12,0.29855,0.000115,48.3
1228,1909.81,620.7,14.858629,75.068408,907,165.91,36.3,118.0,281.21,48.75,0.31814,0.000123,51.47
1229,1938.5,628.5,14.735077,75.522698,1055,127.04,32.88,120.82,290.01,48.58,0.3201,0.000123,51.79
1230,1964.59,615.67,14.938222,75.93575,1019,136.35,35.37,110.15,271.06,48.27,0.3224,0.000124,52.16
1231,1994.19,619.7,14.874429,76.404327,1163,220.71,45.03,184.79,289.96,51.49,0.29599,0.000114,47.89
1232,2024.63,627.74,14.7472,76.886141,896,339.72,54.37,238.81,309.54,54.23,0.27323,0.000105,44.21
1233,2057.58,621.35,14.848258,77.407804,1201,210.91,51.58,195.03,290.74,51.79,0.29388,0.000113,47.55
1234,2099.34,629.61,14.717561,78.068831,1135,218.91,61.87,267.05,228.0,54.39,0.27391,0.000106,44.32
1235,2126.12,621.69,14.842992,78.492819,789,77.22,40.53,133.25,180.66,48.68,0.32017,0.000123,51.8
1236,2156.95,621.14,14.851593,78.980878,1250,-0.79,16.17,45.01,127.48,27.42,0.44458,0.000171,71.93
1237,2190.14,621.97,14.83844,79.506412,1120,-32.16,5.88,14.18,69.68,6.54,0.60769,0.000234,98.32
1238,2228.88,626.94,14.759762,80.119664,1019,-52.71,3.32,7.82,21.07,0.0,0.80932,0.000534,224.1
1239,2248.92,619.7,14.874501,80.436927,384,-59.68,2.71,6.41,6.94,0.0,0.9266,0.000828,347.56
1240,2266.07,641.65,14.526967,80.708337,378,-54.48,4.7,11.1,13.55,1.82,0.84358,0.000656,275.69
1241,2330.85,613.72,14.969071,81.733965,352,-51.08,10.93,31.59,10.28,12.72,0.76592,0.00064,268.61
1242,2361.58,621.33,14.84867,82.220443,844,13.94,33.6,125.81,19.77,41.85,0.48104,0.000322,135.36
1243,2387.7,619.01,14.885397,82.633951,708,244.49,60.7,452.27,31.85,55.53,0.32936,0.000195,81.9
1244,2411.69,622.44,14.831073,83.013673,798,49.85,49.37,239.0,22.38,46.22,0.43493,0.000283,118.94
1245,2442.5,624.11,14.804635,83.501493,442,-41.64,29.72,96.11,6.14,39.81,0.595,0.00054,226.66
1246,2464.21,621.72,14.842477,83.845134,110,-57.25,9.58,35.06,5.3,10.36,0.82613,0.000761,319.77
1247,83.31,653.65,14.336898,46.153194,781,338.59,68.62,526.11,19.84,58.26,0.33956,0.000227,95.37
1248,118.47,652.4,14.356708,46.709823,1015,885.09,74.61,564.19,28.91,63.79,0.26333,0.000161,67.51
1249,148.26,655.64,14.305442,47.181442,761,817.06,67.71,435.06,45.19,59.48,0.25464,0.00013,54.42
1250,178.73,654.91,14.317004,47.663841,1044,359.78,62.17,290.41,32.46,50.63,0.3648,0.000215,90.13
1251,214.44,653.77,14.335083,48.229066,714,233.66,56.01,198.5,31.24,46.46,0.4044,0.000241,101.2
1252,240.42,657.34,14.278614,48.640436,902,203.13,50.07,168.49,37.63,45.47,0.39493,0.00022,92.22
1253,268.86,659.63,14.242293,49.090565,741,144.92,44.34,153.4,26.23,44.02,0.44056,0.000276,116.04
1254,316.08,649.64,14.400419,49.838223,497,51.72,51.27,192.79,11.8,44.13,0.51541,0.000417,175.03
1255,338.87,657.51,14.275849,50.198931,850,-10.89,31.37,85.29,13.96,39.99,0.53768,0.000415,174.11
1256,370.42,652.55,14.354412,50.698347,865,37.21,42.66,130.89,18.49,42.14,0.48691,0.000337,141.56
1257,400.66,649.16,14.408022,51.177099,1145,101.57,41.75,123.07,33.56,42.98,0.4289,0.000249,104.73
1258,428.56,657.08,14.282611,51.618768,767,65.02,46.86,137.41,18.99,42.58,0.4792,0.000328,137.57
1259,451.65,666.49,14.133705,51.984328,378,19.66,52.14,180.19,9.84,43.38,0.53617,0.000452,189.76
1260,504.8,650.31,14.389883,52.825709,872,72.52,41.97,130.34,20.29,42.44,0.47255,0.000314,131.81
1261,532.97,653.52,14.339069,53.271666,1081,118.01,33.25,86.64,35.83,41.9,0.43105,0.000244,102.69
1262,565.27,654.89,14.317407,53.78306,873,85.44,39.56,126.8,20.04,42.4,0.47344,0.000315,132.37
1263,599.7,655.55,14.306892,54.32818,1057,134.67,48.81,175.78,33.96,45.09,0.40965,0.000237,99.6
1264,626.75,654.22,14.327992,54.756429,761,179.96,66.58,368.62,18.17,51.52,0.40756,0.000284,119.44
1265,653.96,656.58,14.290618,55.187141,438,175.28,68.47,406.56,13.67,52.63,0.42814,0.000332,139.55
1266,675.46,668.35,14.104194,55.527442,396,150.5,64.23,381.99,11.04,51.47,0.45588,0.000375,157.35
1267,769.17,645.74,14.462232,57.011068,236,55.51,46.45,305.44,9.49,48.04,0.49742,0.000422,177.31
1268,785.96,649.22,14.407075,57.276871,524,150.14,49.19,210.88,19.08,45.77,0.44998,0.000307,128.89
1269,813.52,655.97,14.300228,57.713159,612,59.57,36.7,163.48,17.18,43.39,0.48473,0.000347,145.56
1270,840.33,648.84,14.413101,58.137477,942,-18.65,14.7,43.93,26.62,20.35,0.60343,0.000377,158.32
1271,859.51,639.96,14.553714,58.441153,362,-45.75,13.11,32.75,10.61,16.42,0.72915,0.000605,253.95
1272,1248.37,638.59,14.575332,64.597154,172,-52.76,8.99,50.03,9.0,10.1,0.80003,0.000686,288.05
1273,1265.62,649.86,14.39696,64.87032,766,-39.53,10.91,31.91,24.32,13.41,0.67311,0.00043,180.65
1274,1294.6,659.18,14.24942,65.329135,961,74.73,33.47,104.04,60.63,43.32,0.35026,0.000144,60.68
1275,1326.42,651.28,14.37451,65.832763,1153,761.5,73.65,656.16,114.25,69.98,0.14493,5.6e-05,23.45
1276,1361.4,660.23,14.232794,66.386583,1151,1253.02,78.25,740.52,157.91,78.29,0.09511,3.7e-05,15.39
1277,1393.83,650.93,14.379968,66.899924,1115,1316.68,73.57,491.62,216.0,69.93,0.14708,5.7e-05,23.8
1278,1428.97,653.96,14.332,67.456343,1018,1270.24,69.16,402.08,270.16,66.44,0.17117,6.6e-05,27.69
1279,1458.76,650.19,14.391794,67.927932,1061,1061.74,72.12,494.77,320.66,68.28,0.16166,6.2e-05,26.16
1280,1487.14,653.2,14.344101,68.3771,843,1008.98,71.75,437.01,364.38,65.87,0.17883,6.9e-05,28.93
1281,1515.03,650.56,14.385827,68.818655,960,779.61,66.11,363.54,411.5,61.68,0.2116,8.2e-05,34.24
1282,1551.89,654.12,14.329455,69.40216,1310,622.34,66.09,365.79,469.0,60.67,0.22121,8.5e-05,35.79
1283,1587.76,662.13,14.202796,69.970131,927,288.96,45.33,183.07,521.93,51.9,0.29174,0.000112,47.2
1284,1610.24,650.64,14.384542,70.326004,805,400.11,60.63,324.8,565.71,57.69,0.24642,9.5e-05,39.87
1285,1640.49,653.59,14.337902,70.804882,897,464.62,63.98,301.24,577.63,57.3,0.24829,9.6e-05,40.17
1286,1673.2,659.49,14.244544,71.322624,1000,356.71,61.17,296.92,556.47,56.4,0.25665,9.9e-05,41.52
1287,1707.09,659.51,14.244216,71.859209,1026,199.46,49.54,270.7,527.85,54.38,0.27427,0.000106,44.38
1288,1740.87,652.06,14.36206,72.393936,1249,183.76,44.81,145.77,479.56,49.86,0.30923,0.000119,50.03
1289,1773.42,653.08,14.34605,72.909336,1103,243.99,49.66,163.08,441.43,50.89,0.30028,0.000116,48.58
1290,1807.38,661.48,14.213024,73.446831,1315,282.38,49.57,211.32,417.19,52.86,0.28454,0.00011,46.04
1291,1843.97,655.61,14.305977,74.02609,1019,283.52,51.4,189.78,376.29,52.1,0.2903,0.000112,46.97
1292,1877.88,659.8,14.239601,74.562995,751,340.48,52.69,209.34,360.99,53.19,0.28109,0.000108,45.48
1293,1900.3,647.27,14.437992,74.91787,1084,268.96,46.53,162.7,329.99,51.05,0.29865,0.000115,48.32
1294,1936.62,658.92,14.253561,75.492943,1018,233.53,49.79,155.53,343.37,50.55,0.30308,0.000117,49.04
1295,1968.25,652.23,14.359433,75.993549,871,318.63,63.55,279.19,335.12,55.51,0.26391,0.000102,42.7
1296,1996.6,651.45,14.371763,76.44244,832,376.35,54.33,222.82,344.54,53.91,0.27503,0.000106,44.5
1297,2032.57,653.59,14.337978,77.011809,918,534.94,67.06,338.92,342.45,59.12,0.23382,9e-05,37.83
1298,2070.32,650.57,14.385746,77.609504,1099,549.48,70.35,437.41,282.92,62.7,0.20775,8e-05,33.61
1299,2100.19,662.98,14.18924,78.082286,970,404.46,61.94,298.32,237.62,56.78,0.25308,9.7e-05,40.95
1300,2131.86,655.36,14.30997,78.583795,1019,136.5,51.64,181.41,181.07,50.79,0.30276,0.000117,48.99
1301,2159.33,660.36,14.230803,79.018621,1014,51.03,34.83,134.41,141.17,47.81,0.32315,0.000124,52.28
1302,2185.88,656.78,14.28749,79.438979,1019,-2.2,19.54,68.09,99.56,32.56,0.39515,0.000152,63.93
1303,2216.76,650.5,14.386825,79.927737,999,-43.17,3.84,8.39,59.03,2.4,0.66218,0.00028,117.5
1304,2256.46,661.87,14.20689,80.556222,1139,-47.01,2.13,5.0,49.56,0.0,0.72112,0.000347,145.85
1305,2283.66,656.42,14.293169,80.986893,473,-55.99,3.29,8.04,15.82,0.0,0.84712,0.000626,262.81
1306,2389.75,644.27,14.485403,82.666335,519,-43.27,12.95,33.62,13.14,16.33,0.71118,0.000558,234.55
